"song","glottocode","type","region","family_id","family_name","latitude","longitude","ex_simple_lowenergy_mean","ex_simple_brightness_mean","ex_simple_roughness_mean","ex_simple_centroid_mean","ex_spectral_centroid_mean","ex_spectral_brightness_mean","ex_spectral_spread_mean","ex_spectral_skewness_mean","ex_spectral_kurtosis_mean","ex_spectral_rolloff95_mean","ex_spectral_rolloff85_mean","ex_spectral_spectenropy_mean","ex_spectral_flatness_mean","ex_spectral_roughness_mean","ex_spectral_irregularity_mean","ex_tonal_keyclarity_mean","ex_tonal_mode_mean","ex_rhythm_tempo_mean","ex_rhythm_attack_time_mean","ex_rhythm_attack_slope_mean","ex_dynamics_rms_mean","ex_spectral_centroid_std","ex_spectral_brightness_std","ex_spectral_spread_std","ex_spectral_skewness_std","ex_spectral_kurtosis_std","ex_spectral_rolloff95_std","ex_spectral_rolloff85_std","ex_spectral_spectenropy_std","ex_spectral_flatness_std","ex_spectral_roughness_std","ex_spectral_irregularity_std","ex_tonal_keyclarity_std","ex_tonal_mode_std","ex_rhythm_tempo_std","ex_rhythm_attack_time_std","ex_rhythm_attack_slope_std","ex_dynamics_rms_std"
"NHS2-J2V9","basq1248","Praise","Western Europe",NA,NA,NA,NA,0.369060140268407,-0.690892610232402,-0.42202109105847,-0.153233826752169,0.682733207895833,0.0983376232883026,1.34192779771669,-0.965781050190209,-0.978464200059976,1.37249513709461,1.05952819740527,0.579643355447308,1.77143101040001,-0.48021591093074,-0.879791927561578,-0.556324252078549,1.15320598032573,0.0639163634179606,-0.177493220690525,-1.1150711408999,-0.396226651080079,1.24029430829713,1.50910653995034,-0.0676267301467478,-0.204642819098176,-0.677534844226966,-0.0611060671660416,0.870786137635732,1.18971007220234,1.01831618460404,-0.565632871149833,0.426828091866888,-0.690421842899531,-1.12822038413597,0.951534236922181,-0.340450448982681,-0.000638308053034237,0.679515456226629
"NHS2-J3ZC","stan1293","Play","British Isles","indo1319","Indo-European",53,-1,0.0875196694489297,-0.33731490430513,-0.198629907404061,-0.191345368173685,-0.332291582679822,-0.599687258567499,0.417141285893827,0.108206701261449,-0.238738983905931,0.29449815272177,-0.588392824403914,-0.438990927116213,0.121745703579719,-0.171355714103745,0.848290897442499,1.86226407721277,0.763174747359245,-0.814575520062192,0.491680203026733,-0.417862288825944,-0.0125125680301525,0.927692239146954,0.349615573550837,0.824783152123369,0.853075237828524,0.101560551902297,0.853618580611081,0.842508709317582,0.619917237599004,0.723521206669091,-0.499722834033978,0.836145427899849,-0.450812081832525,1.414406272988,0.135047699470665,0.0155169906122505,-0.461508518211607,0.0596572228185884
"NHS2-J5AX","kiow1266","Praise","Southwest and Basin","kiow1265","Kiowa-Tanoan",34.9403,-98.9042,1.46002946469389,-0.21320729069325,0.440141256294486,0.365150371237368,-0.161548262956273,-0.37319100273628,0.58457420859307,-0.620507549754343,-0.737347580478221,0.700284089805081,0.14401651862239,0.562034499156545,0.612275788081911,-0.130276477979052,-1.14965816289356,-1.84651178418083,0.74534070010553,-0.54982204829181,1.49544033860254,1.38149967378543,-0.990965927645603,-0.428110095607655,-0.82415269084047,-0.489069118881339,-0.821902325648505,-0.784770611687413,-0.533828647362344,-0.0689554087350082,-0.655550451860697,-0.427664763913411,0.44799158049906,-0.62421874060488,-1.58265074915977,0.088416854414476,-2.25084537454041,-0.410940407394474,0.774611211382873,0.649938987085579
"NHS2-J69Y","stan1288","Lullaby","Central America","indo1319","Indo-European",40.4414,-1.11788,-0.757101743009499,-1.13626934874975,-0.367445986956733,-0.977341220247036,-0.831984421488846,-0.879774261964193,-0.323547514867506,0.784575379274244,0.54816046146965,-0.758905744555109,-0.63564504008303,-1.26351464363198,-0.305554027865143,-0.470230210621522,1.1300366413271,-0.414366234554397,-0.303865277729827,0.999136993558989,0.157093491168131,0.531991337490117,0.283594722334088,0.0749861346784724,0.567760873416838,0.561498952348558,1.3495135093964,0.84435194940654,0.739959937041369,0.140592622506703,1.72936858640873,0.518565661082174,-0.688051344139938,2.15270983690938,0.279596635197893,-1.20475241892826,-0.606154042038893,0.398138067268491,-0.897630765619175,0.638552535473588
"NHS2-J6LT","chad1249","Praise","Central Africa","afro1255","Afro-Asiatic",14.67,13.5,0.650600611087898,0.789716193711863,-0.42770647824608,0.251259125362789,0.63338134097234,0.977516918284201,0.343494932699402,-0.718013554741951,-0.69808188676469,0.487144001640109,0.584052777134161,0.665585847315208,0.279959089742347,-0.488403884311328,-0.906228924873899,-1.28466118308025,0.439148022260411,0.77955123467136,-0.51207993254906,0.203478187656434,-1.13217667894919,1.73079432845652,1.22099832090295,1.29144891820325,-0.449282097021394,-0.648487342053594,1.33123068902464,1.6032554291473,0.603366494563174,1.03255588569898,-0.197827237639363,0.53413873351825,0.292001230736522,-0.481807668468421,-0.897747104303051,-0.24942922084474,0.661841108692534,1.19675131095513
"NHS2-J76G","drav1251","Work","South Asia",NA,NA,NA,NA,0.791370846497635,-1.17658020203816,-0.0951249497205035,-0.97704372390754,-1.04827064446116,-1.18568718466553,-1.18425194552181,1.71752180191531,1.81353807866488,-1.32454674776215,-0.978223603756624,-0.635401646912583,-1.01884637276938,0.0526082613560168,0.275383519084724,0.0547242797135814,-2.08104363581977,-0.588566728256568,-0.177493220690481,-0.811446928640269,0.12527120693225,-1.2171163998985,-1.38185396253052,-0.872802710130832,-0.123917790094655,0.883930293212157,-1.18056828548719,-1.14615245351988,-1.32616898379302,-0.990889703636198,-0.333142751367743,-0.641560759665458,0.720196479255202,1.00683580995296,0.192347566293778,-0.452746014812854,0.297440625798449,-0.569384696643146
"NHS2-J94J","eipo1242","Mourning","Southeast Asia","nucl1709","Nuclear Trans New Guinea",-4.33691,140.045,1.21368155272685,-0.0165471930042267,-0.429037149207531,0.489452711697674,1.24700886529238,0.53311541287567,2.04460351545878,-1.33093808514382,-1.15931118911359,1.9463338360003,1.69152658211345,1.06181634632999,2.18096824210377,-0.497823923440054,0.771600832614546,-0.873839406400056,-0.461992221336782,-1.04340605285756,0.491680203026736,-1.01764981263811,-0.918694328697544,0.181635853685972,-0.324088805495722,-0.368380844198768,-1.16353053660552,-1.09681283827686,-0.584411400647856,0.220601973841559,0.499537061929379,0.148482877280171,-0.433000601003991,1.03410819667577,-1.02120317481177,-0.890537051611359,-0.955117508995191,-0.0618531442004292,0.724691062673581,0.687295635886258
"NHS2-JC95","siks1238","Lullaby","Plains and Plateau","algi1248","Algic",49.0669,-113.109,0.333867581415982,-1.3651615122036,-0.403610842461372,-1.06202693939392,-0.853012041702228,-1.19752891427064,-0.66671029094723,0.969256473885672,0.800114992037786,-0.726114961760498,-0.978223603756624,-1.06816304152652,-0.699746066724882,-0.434511674978466,0.834177878416698,1.05292121951902,-3.06798207229085,2.23995170890945,0.157093491168131,-0.764211740021275,-0.133008728037681,-0.397911158834868,-0.672517269478503,0.205846574828135,1.76026052773684,2.45838516060299,0.544943236085449,-0.120851223930827,0.41807834371047,-0.185123731801839,0.347638277990302,1.06081589937575,0.946792476641601,-0.035306003008743,2.09306090886817,-0.00665559523649533,-0.262505390631705,0.30949641038309
"NHS2-JCFF","yape1248","Procession","Micronesia","aust1307","Austronesian",9.55811,138.125,0.439445257973283,0.158907682117976,-0.144539243717056,0.218886225492826,-0.117652713382236,-0.0474916829697566,-0.568501391337027,-0.0309430552252084,-0.049838467410157,-0.375663470643093,-0.0568053980138548,0.131933253523363,-0.35541244430305,0.234825340273374,0.64643897076748,0.351913583149613,-1.23231337533034,-0.684243365902946,-0.51207993254909,-0.643769902808562,0.503454661290749,-0.749195636147239,-0.243009050680115,-0.967846645410014,-0.315476280674966,-0.256450004822561,-0.792911746239705,-0.66406556410273,-0.43094095195805,-0.927425259839735,0.0849181802198989,-0.0447198291474232,0.699709915515752,0.507726226312553,0.391497188628251,-0.481205668174542,0.35115105971601,-0.851793899450235
"NHS2-JD8G","stan1293","Procession","British Isles","indo1319","Indo-European",53,-1,0.193097346006245,-0.771397498294866,0.953175954958574,-0.69343577037945,-0.521109249732602,-0.556835655806611,0.141813192778969,-0.143814964806778,-0.396637438126792,0.32728893551638,-0.612018932243472,-0.249854281939565,0.0939067203707782,0.136794122650622,-0.0134520679236176,1.06506413634398,0.962032847169018,-1.25351854474321,-0.512079932549083,-0.563787734905025,0.671934384654178,-0.691302333042985,-0.889062305366776,-0.112461391668125,0.048391440838922,-0.0405237733460189,0.0597052275598766,-0.169079246004389,-0.970404613593661,-0.495347978798857,-0.055049605033749,-1.02867736407651,-0.318943479333274,0.569543564651063,-0.233796077452436,-0.622784600784137,-0.941934264116437,-1.12791511963827
"NHS2-JDTL","stan1290","Lullaby","Western Europe","indo1319","Indo-European",48,2,-1.5665305966155,-1.32032417090307,-0.401071819495882,-0.881232590278667,-0.771280746514733,-1.08493848865191,0.304796025479938,0.55593239196105,0.157475109712327,-0.295735937581229,-0.676990728802257,-1.28000718778293,0.110937264566858,-0.465005283598543,1.52301598147747,1.33541029629313,-1.97774924531158,-1.57350394045891,-0.177493220690464,-0.622024708918478,1.00849698174936,0.227213928761403,-0.174616705520358,0.958904039206382,0.500023110609083,0.0198145936984319,1.62502045887343,0.580737453355778,1.72650448040201,0.816346829587712,-0.752867636913591,1.88253627080477,-1.48983967569152,-0.190920138565627,-0.0415850923193726,0.421188880307197,-1.28439247598476,0.053898923435294
"NHS2-JDU3","wole1240","Love","Micronesia","aust1307","Austronesian",7.37957,143.916,-1.5665305966155,-0.971550291202967,-0.113908135989176,-0.642980668122872,-0.676422946280748,-0.831345883410578,0.0339878747091342,0.0159161226428683,-0.191543158987622,-0.0539039144709724,-0.12177719457264,-1.03329593532256,-0.313256952727153,-0.318108437121271,-0.674077858636332,0.460555989743646,0.179641340344429,-0.82493661497801,-0.51207993254906,0.468558336290528,0.868851559642245,0.943534517923708,0.315305111213306,0.477947177706869,1.35083372373132,0.560855626797444,0.762084346773254,0.622637765496223,0.78203185342536,0.237892778304294,-0.621093164441087,-0.865046280307744,-0.359418127331252,-0.645122717681752,-0.452840415232081,1.2196074858507,-0.594757501638193,0.209509402316906
"NHS2-JEDY","stan1293","Love","British Isles","indo1319","Indo-European",53,-1,-0.194020801370546,-0.654650857939426,-0.399263249840538,0.310567165511412,1.33945575462312,-0.0571076816915022,3.84846749670311,-1.25209110380271,-1.18954582916283,3.28050881095605,2.64247742265567,0.223491132965099,3.25455841851435,-0.486907204603821,0.656260785752976,-0.115760426184117,-0.98798278415828,-1.28000639782353,-0.512079932549079,-0.549654978873237,0.0572085131429018,2.33105410353977,0.46360999497879,1.15858909920655,-0.382943680440129,-1.01768249072164,-0.40200506645984,2.93376003695649,1.1284141831836,2.01203473535708,-0.512331731866157,1.45694191608447,0.388101389743883,-1.29743764750776,1.0834192799265,-0.385210472071805,-0.483440898537549,0.429896044585714
"NHS2-JFOZ","naro1249","Healing","Southern Africa","khoe1240","Khoe-Kwadi",-22.0939,20.7458,1.42483690584146,1.12695948781486,-0.427754813360497,0.330143858793805,-0.0537111830818898,-0.379154291342223,0.777017347884787,-0.497775608812226,-0.656698561366025,0.683888698407775,0.253287267380346,-0.185586465903376,0.531811180806784,-0.453693476698862,-0.0295134758741113,-1.37113063322805,0.0157987493658804,0.809143706551711,0.826266914885338,-0.62976348536556,-1.39626038643297,-0.0289085712955787,0.474036444906225,1.18068345489069,-0.677158677856145,-0.675259382612428,0.743136934687991,0.472564778302376,0.506896134100919,0.798193271584617,4.33739982683943,-0.00843471568506575,-0.349712172333126,-0.487492893184309,-0.236758936811231,-0.00748010500580334,0.959258552383493,1.24146377672211
"NHS2-JGOO","sici1248","Praise","Southern Europe","indo1319","Indo-European",37.5735,14.0414,-0.299598477927846,0.932370176378515,0.533708842037964,0.0400347417241884,-0.239176251718741,0.497077390834104,-1.0235325084902,0.254736470774368,0.391136942395396,-0.824487310144331,-0.12177719457264,0.715199340741828,-0.755488731641569,1.4793037623826,-0.0661549192601327,1.28751923185995,0.337222218731318,0.227678661966275,-0.51207993254912,-0.156884056451879,0.915295056920879,-1.04842013234167,0.130286239861232,-1.18095099562117,-1.09549288587624,-0.667155475470435,-1.5301865049525,-1.31591114647818,-1.48147271779345,-1.24310767849153,0.263254706920432,-1.59481434583762,-0.132828420035987,1.65476193557429,-1.81293562187093,-0.655640500485755,-0.755106570838688,-1.46604621854045
"NHS2-JIGG","kuik1246","Story","Eastern South America","cari1283","Cariban",-12.3035,-53.2261,-0.774349581258964,-0.218538994818832,-0.357164388634497,-0.559232903824194,-0.485937369558402,0.0167390132986784,-0.919735857598582,-0.161436197633384,0.100098779276571,-0.765054016329099,-0.0686184519336339,0.289571667393516,-0.966716405695338,-0.255119367601908,0.858055083466714,0.0155974079978211,-1.3547028175972,-1.43354761280094,1.83002705046114,-0.456136829875562,0.453430595734189,-0.793928370791703,0.0553132451304473,-1.36767876075982,-0.0114657304203769,-0.0945476690291859,-1.37623705086147,-1.12537860095355,-0.279299985823545,-1.16130415986255,-0.492572392835283,0.662587818568505,-1.57750013898276,-0.046374460015559,0.202711041477167,1.36179924855739,0.322324968643299,0.178894102257793
"NHS2-JIPH","bulg1262","Work","Southeastern Europe","indo1319","Indo-European",43.3646,25.047,0.685793169940322,0.275678347849972,-0.388815361029048,0.225383229655842,0.514081875831202,0.790601837090347,0.259874689200872,-0.755098657540145,-0.744238055443636,0.761766807544976,0.208988315181175,0.474644249983834,0.138727428020772,-0.321116735394736,0.227568515829593,-0.30969235207199,0.700461152235539,1.66499783088667,-0.0101998647611663,-0.636413617261113,-0.35029755488375,0.624679101227293,0.793409622134965,0.181068053471184,-0.0942172812986049,-0.511754590870144,0.0485714750075994,0.250990058851446,-0.174609133042559,0.219363028027879,-0.566646534758857,0.363739894818692,-0.202839989804551,-0.435868225645491,-0.192083155393548,-0.139477436968977,-0.189153166295616,0.166519204789756
"NHS2-JJPZ","vend1245","Story","Southern Africa","atla1278","Atlantic-Congo",-22.188,29.9523,0.756178287645197,-0.244439276317994,-0.397218752788679,-0.432361444996184,-0.0954837411931226,0.0421488459247083,0.364287096812735,-0.437652183391215,-0.575899190315679,0.517885360510057,0.00816639854493021,0.0349678059820851,0.301321075567447,-0.449629290459266,0.354345619085253,-0.779595220144923,-0.00458316907911399,1.84998739446278,-0.51207993254906,-0.00801960428802533,-0.933651782028218,-0.112597904889702,-0.480270411081644,0.590805490278609,-0.0897391348993072,-0.175799222384501,0.367087528660564,0.186429277181296,-0.189243200677204,0.162694530318333,0.136046441657538,0.244602487760552,-0.706684763222024,-0.734299123288419,-0.511855521872834,0.697033229481474,0.521498206920219,0.665953478884351
"NHS2-JL5D","stan1288","Love","Northern Mexico","indo1319","Indo-European",40.4414,-1.11788,-0.369983595632723,-0.399657191375491,2.03627820570878,-0.617578907342998,-0.943797609868651,-0.841871259412399,-1.11737739845232,0.786422322811324,0.965629388192933,-0.98434237626806,-0.629738513123141,-0.29721314953696,-0.947290463691194,0.403026309587738,-0.252433989371658,0.343809962290282,0.540765412707073,0.354965020488018,-0.177493220690471,1.62965344921134,0.866008121303229,-0.759594305237907,-0.378327274378142,-0.80850672572674,1.3266268149839,1.92742640658964,-1.09386179042019,-0.742243110634054,-0.51671884543906,-0.985572391453419,-0.348504930067858,-0.939366782991144,0.169779893196905,1.50075849561123,-1.62155004976705,-0.730278729389085,0.082004750996918,-1.38945835393462
"NHS2-JLQ7","bulg1262","Work","Southeastern Europe","indo1319","Indo-European",43.3646,25.047,-1.49614547891063,-0.417701016241403,-0.0758538915301994,-0.112430493535109,-0.101237572084921,-0.636815655546551,-0.0786760010262814,0.0689981236865372,-0.182142163418128,0.130544238748714,-0.204468572011094,-0.912896329899044,-0.0842323654364351,-0.029479214369309,1.05064301107371,-0.120194457407576,0.420698172891955,0.162057551044165,-0.51207993254909,-0.199902945543405,0.936263378265033,-0.0369252968779251,-0.31827675806902,0.743029390040884,0.140512658255207,-0.167283750818706,0.631450983980354,0.627049199270695,0.589087144033512,0.534995551900038,-0.372403365744917,0.61023597446621,1.59625712072308,0.128523422032558,0.0166466536609008,0.128788515411483,-1.0410264197133,-0.252921787874485
"NHS2-JM0N","osse1245","Dance","Caucasus","indo1319","Indo-European",NA,NA,-0.0884431248132463,0.0263984614967291,-0.0604933069423944,-0.30869061774043,-0.164806050507671,0.173924507082123,-0.801211533064718,0.0719964071673162,0.141157360727675,-0.430997916608999,-0.0922445597731921,0.208704733898192,-0.644493374485305,-0.0738655779165175,2.00154574314161,-0.426674628727866,1.0339598868675,0.938894698656155,-1.18125335626625,0.0739321224629435,0.508157216139544,-1.06797193127724,-0.868499859339719,-1.13348949333532,-0.657807214217158,-0.408345354201351,-1.17651418900063,-1.04940726665924,-0.380608062940238,-0.898303197266395,-0.394717228905036,0.899611391614913,-0.659057537870746,-0.818743313500901,0.493548011384612,-0.398915176882002,0.0422505241535062,-0.483809133561812
"NHS2-JNHY","nort2943","Story","Arctic and Subarctic","eski1264","Eskimo-Aleut",69.582,-143.77,0.122712228301368,0.0429398243527706,-0.369092003774463,-0.0252057773851098,0.234808122519304,0.350683569187919,0.790879777929997,-0.437283286188004,-0.5979109431535,0.401068196804255,0.167642626461948,0.388915713517148,0.948329455473646,-0.455854486288243,-0.291879680064209,0.810929909050134,-0.179077929007865,0.316171297645236,0.826266914885338,-0.981777227216556,-0.0801398633453596,-0.188581888179945,-0.0111710273367402,-0.133399261921664,-0.292012747821612,-0.373244741676621,0.547069091965321,-0.373511097275408,0.288106287818315,0.130458107068323,-0.59613031101253,-0.423331964749947,1.71262775443613,-1.33517596980016,0.496824629772713,-0.0479639616630386,-0.397791692127892,0.115720797309748
"NHS2-JOI6","mala1464","Love","South Asia","drav1251","Dravidian",9.59208,76.7651,0.263482463711107,1.18482782490169,-0.385525860315249,1.2870755486172,0.529721155411194,0.652290659682042,0.446494818979932,-1.19677138280955,-0.981537527259329,0.595763469647258,0.979790083446761,0.68547245016027,0.239890208713455,-0.216797998428995,1.75053299027494,0.67807522905809,-2.21715996785995,2.48535300587663,0.491680203026723,-0.618479679349365,0.671280399886506,-0.372805101942839,-0.360276911249162,-1.09082252572059,-1.14036244838607,-0.976961504960693,-1.12625894816554,-0.463176274778484,-0.26994966574967,-0.634722835679772,-0.348733730301107,-0.26318313630018,-1.28439403934889,-0.915934323947755,-1.80548192384722,-0.580265854772369,-0.216747623411707,-1.49497616345651
"NHS2-JP5C","wole1240","Story","Micronesia","aust1307","Austronesian",7.37957,143.916,-1.88326362628742,-0.249546084894855,0.60671805466168,-0.473544252072444,-0.678834129578789,-0.53784071007075,-0.503161238887747,0.164121673631661,0.0181885696021927,-0.551913928164127,-0.387570907767669,-0.172383577319381,-0.399335054501777,-0.0227863247657663,0.507651246281762,-0.677621920421005,0.953630066652351,0.389949869897692,-0.512079932549076,0.771201808438095,1.46747551366658,-0.83228968864802,-1.09959168239141,-0.293459208589041,-0.375050519149716,-0.213968189210709,-0.176008052905113,-0.615114060129671,-0.856002423890583,-0.425698179530844,-0.523590824160701,-0.248127830118064,-1.07867693261279,-0.728294994378659,1.73101547375059,0.473869970381057,-0.308916857275439,-0.855170848806012
"NHS2-JQTW","tiko1237","Dance","Polynesia","aust1307","Austronesian",-12.2766,168.822,0.756178287645197,-0.341751003539714,-0.311727538583595,-0.64937738016803,-0.605840069337049,-0.35884715694143,-0.737257393535155,0.328043019018762,0.308808203550428,-0.849080397240289,-0.275346895529768,0.184802212380139,-0.67260959281256,0.139803990815954,-0.552713257666268,0.477597843738268,-0.133808355367544,0.185118954228506,0.157093491168131,-0.53526010107408,0.175401914532981,-1.04379134266382,-0.817279710313947,-1.37802704043725,-1.01124963336315,-0.546904198092918,-1.62931652394678,-1.04010736196456,-0.556067686957547,-1.19003248665581,0.137330854520662,-1.24472491040628,0.239244428332113,1.47771019997021,0.875804021482117,-0.238081263979824,-0.112381003308513,-0.801556729875858
"NHS2-JRIA","cent2142","Lullaby","Central Andes","ayma1253","Aymaran",-17,-68.5,-1.17941244923871,0.742939796962361,-0.428672752550364,1.8465174981693,1.35661702407789,0.557480808427496,2.34815625458955,-1.40169122362825,-1.19782220605877,2.03240964083615,2.31761843986174,-0.121713154974896,1.6678691273235,-0.498073213898531,-1.34728665154767,-1.09060092638321,-0.199102886318555,1.16816992677617,-0.344786576619765,0.217865130180864,0.425038016538997,2.26570798038815,2.01201405635944,0.0460886131524464,-0.434374395969605,-1.03130126120166,-0.171620564290691,1.68326412782846,2.56476356909282,1.44259331763297,-0.656082500322463,-0.62022807627707,-1.14205338403996,-1.48498894247274,0.515924686124978,-0.529998016872305,0.0385718613586285,0.741831490496744
"NHS2-JRP2","samo1305","Healing","Polynesia","aust1307","Austronesian",-13.92,-171.83,-0.968257096124114,0.0750631198948507,-0.377930732440335,0.544307361748144,-0.327930638724325,-0.586353946234553,0.766728880632675,-0.381150122267147,-0.595592897565715,0.536330175832026,-0.228094679850652,-0.780600912179441,0.463298067476959,-0.42876145455956,-1.24541558454157,0.330224151116425,-0.395655068423562,-0.542847043188285,-0.344786576619765,-0.426133437109706,0.665943508153219,1.95148620845265,2.13696576475504,1.1134576799031,0.202326807868,-0.498413926066749,0.935544968504403,1.98863596995507,2.25926279963212,1.59734565835485,-0.601073308810573,-0.752366254915823,-0.101719166454101,-1.27224536988646,0.0740937208079582,0.108645468730876,-0.776700385636906,0.0821961036896347
"NHS2-JWTI","bali1278","Love","Southeast Asia","aust1307","Austronesian",-8.35714,115.075,-0.581138948747323,-0.883240826890473,-0.387764326430375,-0.281796281471586,-0.260689642046301,-0.718843770954369,0.0961197680662059,0.18077859263023,-0.113542079069355,-0.262945154786618,-0.428916596486896,-0.343070147655966,0.142485920168765,-0.298525213401418,0.0500256256268816,1.7293253515228,-1.05679608510966,0.106812007864004,1.83002705046114,-1.55835149762654,0.486043282563958,0.2532804485677,0.085801072309878,1.25700600809072,0.401633115171152,-0.0328502598348715,1.15417623821332,0.851958683801351,0.148577519309551,1.29051871478426,-0.539739698393233,0.088032904592454,0.556377031123184,0.0396168122556261,0.245190242391148,1.38703628674495,-2.22820639853487,-0.00904723489834708
"NHS2-JWTY","kore1280","Healing","East Asia","kore1284","Koreanic",37.54,126.98,1.03771875846467,1.44818597154357,-0.387364415374833,2.06109519816146,1.62549375406377,1.65934924984446,1.21913364194517,-1.39061591111076,-1.11619536486042,1.48931230080039,1.57930256987555,1.57572151383339,1.03075478492214,-0.413064955993648,-1.11720331771317,-0.490636699250908,-0.657443852221945,-0.061575702108647,0.324386847097429,-0.161123801433474,-1.39044633886445,1.18497207750484,0.589139994006078,-0.411438498992101,-1.026553372039,-1.07637192123818,-0.143325071074772,0.0207276537359449,-0.327500416913048,0.226958474609308,-0.139441547101259,-1.00031536839522,1.22861633246996,0.574669779576661,-0.636092409455165,-0.317562799736625,1.70837705815208,1.12460646587283
"NHS2-JYMK","stan1293","Mourning","British Isles","indo1319","Indo-European",53,-1,0.580215493383021,-0.367119772127048,-0.398492837655716,0.0120657701335417,-0.196577726459531,-0.631396115300699,0.936728765578437,-0.145534703126259,-0.474387156116391,0.860139155928809,-0.425963333006951,-0.825289711998039,0.621416824572048,-0.445997597802525,-0.651959823900872,1.10701257330442,0.487061974927019,1.06774984129729,1.83002705046114,-0.840528257352678,-0.836532202617297,1.67937724764854,0.826451754006917,2.64886550532648,1.34879688114023,0.112775922637192,1.95974919036219,2.54057915647131,1.3251774128629,2.27771705538406,-0.618129393708963,0.837967702878916,0.266387841017439,0.34394725700009,1.71083655930001,1.33132848024418,-0.783805908684279,0.928923352188989
"NHS2-JYNI","iumi1238","Procession","Southeast Asia","hmon1336","Hmong-Mien",20.83,101.17,-0.862679419566814,0.148131833274703,-0.376873415624979,0.0958837373274887,0.342708794551279,0.414134491479835,0.197954409938015,-0.983823461178319,-0.842652559631773,0.249410826379179,0.91777155036792,0.0766261915288428,-0.253642427301125,-0.442485002536691,-1.32996045659524,-0.967022684687916,0.336820478483877,0.231988334011706,0.491680203026703,-0.374655391591395,0.516299367048565,0.594775265378501,1.69630146581034,-0.726363000505391,0.379362639241393,-0.268156465911447,-0.579711074977637,0.249454778039179,1.21041216602047,0.0847504372728779,-0.509283848487416,-0.276080642753437,0.302842697184997,-0.740308617536004,-1.67329933911224,-0.437481188022892,-0.224164736401735,0.405035942922836
"NHS2-JZ6W","nucl1302","Praise","Caucasus","kart1248","Kartvelian",41.850397,43.78613,0.791370846497635,-0.900276759430842,0.206804164467514,-0.537135895242768,-0.651563287945298,-1.10688939885771,-0.95142055573466,0.624567641945777,0.571649251254528,-0.603149526280707,-0.803981058439883,-0.890836078194163,-0.909266293447088,0.223124627846431,0.448754145114576,0.905436559486701,-0.773826049388693,1.85947844278066,-0.846666644407655,-0.646190139464345,0.431820574330212,-1.33361206634654,-1.44803717802575,-1.28997821062159,-1.07781243316404,-0.436185513153507,-1.10842620171763,-0.99286943254088,-1.3761233773205,-1.21302355907763,-0.522006977921905,-0.264923216594338,-1.58029538718398,0.732291286727407,0.347787089154032,-0.713934401271091,-1.04209312431736,-1.58846757226407
"NHS2-JZTN","baeg1237","Story","Melanesia","aust1307","Austronesian",-8.49014,160.771,0.861755964202498,3.37236314272107,-0.37166631146756,3.33847515706225,2.36184172257931,2.65881704707868,0.65340159484559,-1.53594144853284,-1.12527894802542,1.31921011505336,1.5497699350761,2.29346259055974,1.32644374973465,-0.42468491795762,-1.00580769364133,-0.00790234663604319,-2.28055202719753,-1.84877850169977,-0.51207993254906,0.364392866942993,-2.61385886752328,1.29134137458111,2.45592760781005,-0.710950236855044,-1.07402433950782,-1.09934574377834,-0.665282321706264,0.0106302737506188,-0.0584737374635568,0.470844985919143,11.4671618488991,-1.88107854917099,1.05334956341684,1.1738807319886,-2.45308194666023,-0.677811445909537,1.53516767287049,1.67522785341897
"NHS2-K0S3","vinc1243","Love","Central America","indo1319","Indo-European",13.2436,-61.1963,0.157904787153806,0.844214765211384,0.645419102318942,1.90322036700508,0.953184349159311,0.417525169758236,1.96737228020323,-1.34682272212687,-1.17218443458292,1.74549029138331,1.79784406739146,1.38255244517756,1.68099753559394,0.454480278558045,-1.46343500571571,0.243922637337975,-0.946637923928452,0.141735479758108,-0.846666644407685,3.37244567695969,0.757685887201791,1.08178259451939,0.107664370960871,-0.205931584394835,-0.874740011586735,-1.13853383788466,-0.486294546931436,0.275235880730575,-0.479683695603219,0.0413495441339999,-0.0810448650064615,-1.58036564018382,0.232009848414191,1.11711974967966,-1.65801957439703,-0.708141113446802,1.78546309410989,-1.71002420108069
"NHS2-K16P","tiko1237","Play","Melanesia","aust1307","Austronesian",-12.2766,168.822,1.38964434698903,-0.240694981675849,-0.32686369347049,-0.585523971300442,-0.534295997586797,-0.114232632520217,-0.93996281048378,0.676280186037131,0.674092684394638,-0.93925504992547,-0.423010069527007,0.154889454519876,-0.706303460084561,0.0559662539547804,0.0595301859061856,0.505123873967413,1.55745333626017,-0.880134059330332,0.157093491168131,-0.694191190524297,-0.258536352000449,-1.22469888859244,-0.736857584084025,-1.42313402031922,-1.21837601230198,-0.54871658492169,-1.5882168973927,-1.30591819171586,-1.06644791881041,-1.27696696999229,0.325837198455584,-0.435325987915282,1.05766329161074,0.963295379571991,-0.12956279110702,0.169638034384788,0.161840898676614,-0.309273935167145
